Cell_ID,Cell_Center_X,Cell_Center_Y,pS6235_Nuc_Mean,pS6235_Nuc_Std,pS6235_Nuc_Median,pS6235_Nuc_Max,pS6235_Cell_Mean,pS6235_Cell_Std,pS6235_Cell_Median,pS6235_Cell_Max,DAPI_Nuc_Mean,DAPI_Nuc_Std,DAPI_Nuc_Median,DAPI_Nuc_Max,DAPI_Cell_Mean,DAPI_Cell_Std,DAPI_Cell_Median,DAPI_Cell_Max,pERK_Nuc_Mean,pERK_Nuc_Std,pERK_Nuc_Median,pERK_Nuc_Max,pERK_Cell_Mean,pERK_Cell_Std,pERK_Cell_Median,pERK_Cell_Max,S6_Nuc_Mean,S6_Nuc_Std,S6_Nuc_Median,S6_Nuc_Max,S6_Cell_Mean,S6_Cell_Std,S6_Cell_Median,S6_Cell_Max,p4EBP1_Nuc_Mean,p4EBP1_Nuc_Std,p4EBP1_Nuc_Median,p4EBP1_Nuc_Max,p4EBP1_Cell_Mean,p4EBP1_Cell_Std,p4EBP1_Cell_Median,p4EBP1_Cell_Max,NaKATPase_Nuc_Mean,NaKATPase_Nuc_Std,NaKATPase_Nuc_Median,NaKATPase_Nuc_Max,NaKATPase_Cell_Mean,NaKATPase_Cell_Std,NaKATPase_Cell_Median,NaKATPase_Cell_Max,E_cad_Nuc_Mean,E_cad_Nuc_Std,E_cad_Nuc_Median,E_cad_Nuc_Max,E_cad_Cell_Mean,E_cad_Cell_Std,E_cad_Cell_Median,E_cad_Cell_Max
155.0,1070.079,633.1579,67.0339,39.083057,63.0,222.0,561.4868,264.23508,478.0,1407.0,36.958473,7.142554,36.5,67.0,1526.5526,624.15765,1564.5,3129.0,115.608475,97.51072,110.0,882.0,309.67105,178.08531,303.5,803.0,1677.1924,233.61296,1622.5,2595.0,2003.3684,515.761,1975.5,2886.0,95.277115,90.287544,68.0,452.0,339.01315,72.64703,332.5,513.0,423.04407,506.8634,286.0,3723.0,3442.7368,1536.11,3536.0,6848.0,90.67288,57.96906,80.0,520.0,2120.7368,939.57434,2148.5,5673.0
156.0,1395.4537,1816.8889,234.96407,77.45052,224.0,604.0,53.157406,30.020721,49.0,143.0,1560.9196,336.6897,1558.0,2405.0,31.49074,8.530441,29.0,51.0,187.80667,135.41733,180.0,650.0,59.953705,62.035145,42.0,279.0,1079.7074,308.92847,1043.0,2804.0,1576.1573,195.53265,1517.0,2165.0,281.2096,67.95573,280.0,508.0,26.38889,25.355192,21.5,111.0,1325.0393,975.2796,1010.0,5070.0,156.61111,110.740005,135.0,428.0,792.3379,602.99994,634.0,3604.0,71.861115,31.45616,66.0,180.0
157.0,1776.9386,920.0789,198.96133,57.327217,192.0,557.0,265.32455,98.93853,258.5,612.0,2727.043,537.65515,2766.0,4095.0,1268.3422,407.23663,1275.0,2226.0,195.38316,110.26652,194.0,570.0,230.01755,146.06403,221.0,575.0,1636.2147,377.98438,1532.5,3557.0,1313.5702,472.29333,1210.0,2945.0,303.0885,92.93407,291.0,584.0,298.9737,88.26053,296.5,562.0,1768.0739,1207.6359,1590.5,7409.0,1669.228,1329.6514,1187.5,5819.0,942.15894,786.571,695.5,5488.0,1060.2632,912.35315,747.0,4223.0
158.0,945.2895,799.2281,323.1578,81.90402,316.0,660.0,252.97368,98.93977,232.5,483.0,1451.0558,341.66513,1542.0,2095.0,1911.1578,778.08405,2088.0,3366.0,225.26416,135.84,224.0,678.0,224.42105,135.043,239.0,613.0,1452.7803,255.7417,1391.0,2462.0,2288.544,701.7522,2115.0,3819.0,276.66434,67.99178,275.0,473.0,340.05264,94.53087,321.5,578.0,1833.6321,589.4546,1802.0,3628.0,3490.1492,2240.5403,3352.0,8777.0,1525.8937,653.0944,1487.0,3384.0,1894.8158,1312.6588,1587.5,5157.0
159.0,1783.5294,1813.6824,327.1075,127.61718,304.0,958.0,320.11765,79.04599,305.0,673.0,1614.2412,357.8325,1652.5,2659.0,949.4588,487.479,801.0,1935.0,242.98514,139.35832,227.5,883.0,236.89412,136.45125,244.0,623.0,1725.9353,266.37366,1665.0,2958.0,1600.6941,254.16844,1574.0,2370.0,244.39685,66.36331,233.0,511.0,278.88235,55.288,288.0,394.0,1585.5035,891.38495,1333.0,5828.0,1824.4706,688.0546,1793.0,3529.0,964.7815,543.7854,833.5,3812.0,1538.8823,717.93787,1483.0,3301.0
160.0,812.0106,1694.6277,293.1112,96.50305,272.5,832.0,353.40427,159.41704,325.5,881.0,3346.4326,605.3944,3432.0,4095.0,1192.4788,285.78848,1233.5,1780.0,293.5674,148.14919,284.0,724.0,344.95746,190.61652,334.5,766.0,1625.4614,354.2525,1500.5,2829.0,1894.4788,284.5693,1821.5,2941.0,362.57355,83.10073,353.0,679.0,235.89362,63.28061,227.5,398.0,1877.0648,1104.3903,1555.5,6809.0,1673.0957,851.3278,1510.5,4488.0,910.12085,600.9112,729.0,3882.0,1013.43616,656.9508,823.5,3371.0
161.0,1109.258,751.5161,213.24446,64.63523,206.0,513.0,334.7097,112.85223,317.0,681.0,2566.2302,495.28888,2645.0,4095.0,2172.1829,803.8679,1971.0,4095.0,160.55978,99.254456,157.0,469.0,345.3011,155.4545,342.0,743.0,1639.7316,326.35468,1546.0,3127.0,2075.0107,436.19794,2049.0,2815.0,255.7449,64.37728,252.0,446.0,391.26883,79.226524,390.0,576.0,1688.559,906.80536,1452.0,4820.0,2813.5054,1336.3129,2608.0,7043.0,1110.442,636.7129,954.0,4493.0,1464.5914,932.50616,1337.0,5273.0
162.0,902.2261,867.26086,457.89636,328.2359,349.0,1596.0,254.49565,84.09956,263.0,476.0,1053.318,335.86343,1021.0,2173.0,1834.3218,457.04095,1786.0,3182.0,185.42604,133.50389,167.0,843.0,161.1826,109.80525,156.0,425.0,2032.1364,647.41656,1809.0,5011.0,1897.9391,306.6785,1890.0,2825.0,283.97253,71.76302,287.0,493.0,285.08694,71.192764,289.0,435.0,1754.395,1831.9436,1163.0,12098.0,2540.1304,1048.5392,2219.0,5014.0,943.18335,1021.1393,659.0,7862.0,1793.4435,708.31683,1676.0,3784.0
163.0,1058.4579,1590.243,397.07123,187.67833,356.0,1230.0,437.17758,264.58328,381.0,1130.0,1157.6376,279.93402,1165.0,1995.0,518.7757,176.09972,516.0,902.0,367.82635,166.83557,360.0,991.0,194.02803,156.1596,159.0,686.0,734.6839,210.56813,707.0,1402.0,2265.3926,410.35547,2237.0,3567.0,278.99643,64.179695,281.0,443.0,235.42056,78.130974,234.0,391.0,621.2324,271.68182,582.0,1976.0,2896.8599,1843.0271,2664.0,8201.0,536.88513,279.10687,467.0,1875.0,1396.5981,1190.8248,1093.0,6914.0
164.0,1714.1091,674.91815,274.2768,104.135155,249.5,767.0,823.43634,374.0145,838.5,1440.0,2286.1062,636.9011,2247.5,3809.0,631.84546,278.3502,660.0,1263.0,204.87769,125.50123,197.0,607.0,323.21817,206.65045,318.0,748.0,1757.7848,282.55408,1693.5,2845.0,1105.1909,254.9178,1162.0,1572.0,357.72946,103.66917,354.0,735.0,270.6182,73.35517,287.0,408.0,1663.684,924.3947,1449.5,6882.0,1073.3455,371.95227,963.5,2140.0,844.1125,602.1311,660.5,4811.0,1074.9364,555.6827,1002.0,2411.0
165.0,1083.2545,919.62726,174.03307,42.707012,171.0,318.0,280.79092,137.65498,228.0,685.0,1966.0134,386.94318,2001.0,3063.0,1304.2819,216.4744,1316.0,1878.0,161.78105,101.690575,159.0,556.0,149.73636,117.4483,123.5,461.0,1790.4021,258.7089,1763.0,3204.0,1931.1637,382.51828,1816.5,2947.0,296.67203,93.87289,302.0,600.0,339.47272,129.72949,304.0,622.0,2204.7434,1203.8145,2101.0,8803.0,2417.7363,1365.9314,2172.0,6527.0,1146.9973,672.72876,1015.0,5032.0,1144.0272,748.8101,1047.0,4984.0
166.0,1025.3334,1026.762,249.82886,107.355286,221.0,917.0,170.16191,49.516544,168.0,312.0,2747.819,469.16437,2731.0,4082.0,1500.3715,390.43698,1401.0,2615.0,271.2455,137.08507,259.0,1015.0,199.21906,105.18175,194.0,516.0,1026.0018,250.23369,955.0,2230.0,1923.3429,357.34213,1848.0,3106.0,262.3889,59.2882,259.0,474.0,268.0762,83.99895,281.0,499.0,872.6219,630.9175,703.0,3495.0,2682.781,1541.477,2636.0,9799.0,635.7052,566.73517,416.0,3414.0,1415.619,944.41345,1148.0,4966.0
167.0,1409.5975,716.6707,358.7044,129.7548,339.0,773.0,294.10974,160.32027,248.5,819.0,2173.9038,509.94086,2136.0,3532.0,2192.6099,379.8079,2206.0,2927.0,262.97394,160.25238,255.0,1022.0,299.2561,165.69998,305.0,713.0,1541.7026,388.4417,1572.0,2553.0,1256.1342,373.74487,1189.0,2299.0,417.85715,68.94465,419.0,632.0,277.04877,74.60806,280.5,446.0,1338.2102,785.0032,1221.0,3769.0,1411.0853,977.94977,1183.5,3549.0,1523.3235,887.5691,1317.0,4162.0,1061.7561,941.81415,611.5,3936.0
168.0,1780.6694,1170.2288,294.22302,114.084114,274.0,991.0,396.839,135.29535,394.0,789.0,1960.2545,476.26514,1931.5,3015.0,1412.8813,307.03082,1367.0,2163.0,193.69875,129.26944,189.0,637.0,319.9661,160.80159,324.0,752.0,2014.4452,305.38968,1937.0,3831.0,1701.4916,422.26773,1757.5,2522.0,323.05844,67.0864,321.5,549.0,399.11017,79.13064,401.0,592.0,1249.098,757.0747,1014.5,6212.0,1556.339,840.7356,1680.5,3884.0,952.68884,690.5144,758.0,4937.0,1634.0424,781.61725,1587.5,3614.0
169.0,1200.9474,1451.8948,385.6944,209.06859,352.0,1466.0,284.6184,143.5194,242.5,925.0,1569.3743,365.33783,1603.5,2699.0,1473.3158,349.34933,1547.5,2316.0,352.33365,133.78058,357.0,808.0,198.64473,117.639694,187.5,443.0,1633.2197,325.3656,1568.5,3194.0,2025.829,401.53506,1891.0,3608.0,207.04068,63.409782,208.0,440.0,265.6579,68.5816,253.0,498.0,1141.5406,632.9325,987.0,3724.0,1458.8552,1170.1392,939.5,5925.0,619.472,340.13293,539.0,2050.0,971.5395,789.1496,676.5,4446.0
170.0,672.93256,1474.7753,223.49095,55.872517,220.0,548.0,378.33707,194.66664,350.0,796.0,2619.2278,557.08923,2674.5,4095.0,1159.6293,371.4612,1212.0,1784.0,224.68083,131.14545,218.0,608.0,436.76404,182.56198,420.0,869.0,1389.4458,290.10474,1343.0,2545.0,1614.5842,330.43515,1557.0,2431.0,346.69983,69.55968,347.0,593.0,182.04494,60.05838,187.0,343.0,1672.0326,1070.3959,1479.5,6472.0,976.4607,578.2677,813.0,2712.0,858.80743,552.8119,774.0,3060.0,642.89886,403.52658,586.0,1917.0
171.0,1242.7246,719.49274,784.8751,410.49478,698.0,3820.0,194.78261,71.766304,174.0,463.0,829.2036,492.6707,726.0,2815.0,1706.3334,388.80957,1586.0,2999.0,184.08507,154.2375,165.0,813.0,192.47826,104.02949,174.0,491.0,1845.7031,370.0264,1788.0,4484.0,1267.6232,399.3493,1147.0,2771.0,195.85521,57.197464,193.0,384.0,307.24637,68.721535,283.0,539.0,553.72125,320.2901,454.0,2404.0,1304.2609,1034.6975,1142.0,5998.0,6.770136,14.605882,1.0,99.0,531.07245,469.03857,386.0,2254.0
172.0,703.8,1374.7545,348.33914,186.08667,306.0,1743.0,736.3182,404.51276,666.5,2700.0,1830.769,330.49893,1823.0,2643.0,318.0,135.4715,302.0,867.0,272.5371,153.78802,281.0,673.0,200.67273,194.98988,162.5,780.0,1899.4729,315.99414,1822.0,3475.0,1848.8636,306.6916,1818.5,3260.0,262.8121,67.66883,266.0,492.0,205.56363,74.1656,194.5,375.0,1304.0238,935.80237,1088.0,5266.0,694.0091,339.05212,597.0,2564.0,985.56555,722.58844,838.0,4694.0,8.145454,17.83349,1.0,98.0
173.0,1154.1177,1618.6765,217.82645,92.217094,204.0,888.0,505.61765,191.95992,528.5,1054.0,2086.3315,450.07523,2086.0,3230.0,1303.6569,355.91858,1343.0,2350.0,172.97153,123.15695,160.0,1359.0,339.90195,151.95694,335.0,747.0,1619.1285,355.77365,1540.0,3545.0,2441.3823,460.00986,2398.5,3465.0,289.89163,84.19357,280.0,1326.0,263.7549,81.576195,272.5,434.0,1469.5151,970.77277,1363.0,5023.0,2584.3333,1140.0491,2474.0,4999.0,856.213,651.28705,706.0,4545.0,1784.5294,877.3088,1648.0,5243.0
174.0,1136.8969,908.2857,255.28427,91.04861,251.0,515.0,260.18253,121.989426,248.0,620.0,2354.022,645.50476,2249.0,3855.0,1590.5635,338.7534,1561.5,2642.0,230.6173,148.31975,217.0,693.0,200.48413,128.41783,206.5,973.0,1841.0856,432.97183,1715.0,3493.0,1781.754,426.96362,1752.5,3275.0,356.62006,196.31139,279.0,885.0,321.8492,80.68074,313.0,722.0,2305.0571,1807.9977,1806.0,8641.0,1871.762,1172.0706,2012.5,5535.0,1440.2806,1120.6676,1191.0,6210.0,1152.3334,951.5287,1074.5,5387.0
175.0,1216.2461,1006.9077,260.8024,100.274414,238.5,817.0,261.72308,96.80488,268.0,431.0,1273.6252,341.9641,1309.5,2324.0,1566.4308,447.2296,1533.0,2472.0,144.47217,112.22289,138.0,592.0,140.3077,122.11255,137.0,387.0,1841.1642,390.0317,1729.0,3631.0,2193.554,601.1521,2208.0,3270.0,254.10667,79.70183,241.0,507.0,351.03076,144.13274,330.0,690.0,2327.9082,1299.9408,2052.5,7205.0,3207.6,2344.6724,3013.0,8676.0,1666.384,852.398,1512.0,8163.0,2101.8308,1548.4829,2109.0,5912.0
176.0,755.19104,1931.9551,260.40353,85.554405,247.0,672.0,253.64044,96.209305,240.0,740.0,1369.333,322.09164,1370.5,2348.0,1000.88763,537.6418,910.0,2498.0,191.30612,130.12672,176.0,638.0,146.01123,117.95376,140.0,560.0,1763.3534,276.89255,1694.0,3337.0,1952.6067,486.28357,1811.0,3250.0,355.5232,54.385494,356.0,553.0,295.02246,89.60299,287.0,498.0,1341.577,789.77545,1153.5,6009.0,2409.6628,1391.8391,2054.0,6020.0,743.0928,624.6948,575.5,5237.0,1845.337,1063.546,1496.0,6929.0
177.0,882.56335,1574.0704,380.2972,156.01648,348.0,1196.0,367.02817,115.26271,340.0,674.0,2425.5776,551.2529,2483.5,3804.0,1002.78876,251.31003,996.0,2010.0,243.91121,130.9132,240.0,1002.0,241.73239,137.9613,231.0,601.0,1495.871,317.05542,1397.0,2592.0,2151.0564,334.7315,2118.0,2871.0,319.10562,59.850475,324.0,487.0,379.169,47.661064,379.0,471.0,1727.6178,986.43774,1583.0,4659.0,1803.6478,809.2166,1664.0,4852.0,1245.8029,779.99536,1078.0,4480.0,1285.2817,1010.8483,927.0,5027.0
178.0,1615.0731,1066.4634,574.85675,355.4921,411.0,1677.0,329.43903,137.41988,311.5,911.0,1948.6517,504.79895,1967.0,3087.0,1884.683,423.75742,1787.0,2922.0,370.41666,171.52328,373.5,993.0,243.58537,130.0544,247.5,589.0,1842.9916,425.78894,1753.5,3464.0,1422.7561,250.37584,1366.0,2204.0,413.8792,80.35659,414.0,632.0,285.97562,62.25263,288.0,424.0,1142.764,609.0486,1016.0,3329.0,1549.061,1005.9471,1418.5,4607.0,1396.8567,832.6568,1220.5,5471.0,1037.8903,597.8867,842.5,3024.0
179.0,1649.4911,1213.4822,413.41644,186.29321,380.0,1243.0,854.4821,423.54443,795.0,1787.0,1894.6284,355.63235,1893.0,2801.0,914.2143,441.01157,931.0,2023.0,356.10983,177.16525,349.0,893.0,366.07144,169.66078,345.0,837.0,996.37915,278.28806,956.0,1859.0,2300.1428,652.2985,2307.5,3609.0,227.20152,57.525433,225.0,431.0,375.24106,100.97836,374.5,560.0,1639.765,1119.9999,1517.0,6812.0,1785.9464,959.0698,1781.5,3947.0,1063.6056,793.29913,879.0,4718.0,2197.2769,1017.994,2009.0,4983.0
180.0,1414.1333,608.3444,261.7812,113.339195,231.5,681.0,604.26666,308.4875,534.5,1464.0,1578.9396,353.48203,1551.0,2709.0,1226.9778,323.87164,1141.5,1882.0,217.5595,147.40982,210.5,778.0,279.36667,130.72502,281.5,633.0,1169.12,311.4922,1159.5,2047.0,1182.711,378.27313,1102.0,2028.0,214.46161,57.505177,215.0,428.0,227.32222,49.20633,219.0,340.0,1374.1506,908.7951,1209.0,4003.0,1985.5778,1427.2579,1541.5,6325.0,1017.2879,770.42896,826.5,4120.0,1172.3112,990.3515,686.0,4318.0
181.0,1671.8468,891.63965,549.97205,205.687,501.0,1400.0,272.4054,86.28284,264.0,494.0,3083.7168,607.9381,3177.0,4095.0,998.53156,359.2887,954.0,2023.0,332.2081,177.11104,317.5,940.0,268.9009,153.19292,271.0,688.0,2155.4683,336.748,2096.0,3323.0,1332.5135,332.486,1350.0,2102.0,428.82468,71.50212,422.0,618.0,269.65765,73.642,270.0,481.0,1667.7188,785.4458,1492.0,3972.0,1985.3423,1024.1158,2119.0,4228.0,1422.6812,722.4184,1286.5,3580.0,1703.7567,911.0955,1728.0,4115.0
182.0,1604.0366,1159.0731,224.69595,59.49142,217.0,552.0,622.0,288.84464,547.0,1492.0,1747.0472,386.28412,1825.5,2561.0,1553.1708,703.2283,1567.0,2822.0,198.13417,121.361,194.0,589.0,469.54877,162.45459,472.0,788.0,1166.1912,306.02878,1106.0,2223.0,2587.5122,381.66888,2702.5,3190.0,257.42374,51.632828,261.0,403.0,452.17075,90.07677,448.5,633.0,1505.3031,872.2735,1322.0,4842.0,1976.9878,776.3708,1966.0,3761.0,1241.6477,762.9641,1118.0,4639.0,1928.7073,772.3531,2039.0,3200.0
183.0,1629.6666,871.8246,301.66635,96.1457,299.0,712.0,238.4649,65.03686,229.0,464.0,2487.6228,843.84705,2454.5,4095.0,1133.9386,333.8166,1159.5,1753.0,250.51741,139.74123,240.0,778.0,189.44737,158.71977,167.0,760.0,1585.3414,430.39447,1583.0,2953.0,1336.579,351.2948,1206.5,2329.0,258.47388,63.66193,264.0,435.0,242.24562,64.78636,244.5,381.0,2382.7554,1567.4974,2160.0,9208.0,2092.5789,1215.1505,1842.0,5565.0,1725.706,1578.4136,975.5,7077.0,1612.807,1116.5676,1433.5,4887.0
184.0,1000.14703,608.36273,412.23495,234.20816,342.0,1255.0,381.90195,152.63159,359.5,768.0,1232.7397,281.94672,1239.0,1935.0,1305.8431,330.13196,1267.5,2358.0,211.73495,153.88072,201.5,784.0,206.91176,172.2295,183.0,657.0,1715.1835,275.18835,1702.5,2581.0,1598.2843,540.5494,1630.5,2781.0,245.59709,64.614525,247.0,415.0,215.06863,77.521065,228.0,346.0,1133.3708,826.3282,922.5,4469.0,2693.9707,1804.5792,2511.5,8860.0,659.93207,645.1113,499.0,3290.0,1778.696,1707.954,1036.0,5784.0
185.0,1642.75,1528.784,403.67776,123.51609,380.0,874.0,607.86365,268.29034,524.5,1467.0,2027.4888,762.355,1841.0,4017.0,717.9091,229.60988,691.0,1445.0,252.73947,148.68294,243.0,1031.0,278.42044,171.98836,267.5,637.0,1810.6846,403.20746,1722.0,3235.0,2084.0908,289.19028,2060.5,2650.0,429.84232,142.52374,434.0,813.0,243.875,73.41814,242.0,391.0,2108.0303,1161.3795,1874.0,7039.0,1912.9546,917.93036,1667.5,3983.0,1387.5093,1034.2172,1047.0,7151.0,1074.534,710.5468,1072.0,2465.0
186.0,876.0396,724.63367,378.58685,167.25275,353.0,1183.0,404.65347,184.71056,354.0,885.0,1404.9087,428.0624,1392.0,2633.0,1106.8514,354.35834,1064.0,2521.0,176.42001,141.87405,168.0,742.0,262.34653,151.7335,237.0,733.0,1842.843,344.16248,1780.0,3071.0,1844.6238,541.02795,1870.0,2859.0,315.97644,247.24062,218.0,1294.0,345.0693,162.27097,327.0,729.0,1908.8105,1424.7957,1614.0,9255.0,1853.1287,1114.2158,1506.0,5002.0,1621.7881,1122.7618,1427.0,7400.0,1386.1387,934.65436,1075.0,4515.0
187.0,1097.6517,1879.3036,508.3884,234.29681,454.0,1395.0,383.5357,204.2859,323.5,870.0,1473.0875,779.64514,1321.0,3402.0,856.2768,271.93942,876.0,1862.0,236.9528,188.32318,213.0,897.0,259.20535,190.47694,247.5,888.0,2336.062,536.15674,2233.0,4522.0,1876.75,418.86264,1806.5,2934.0,224.60373,69.68263,220.0,454.0,377.11606,297.36792,234.5,1083.0,2577.182,1480.4836,2306.0,10467.0,2408.1428,2162.1396,1868.5,9830.0,711.46704,490.2878,573.0,2866.0,1723.3928,1411.8738,1249.5,5685.0
188.0,1045.707,1695.2828,612.3937,315.59848,528.0,1768.0,468.34344,224.24658,422.0,1097.0,1282.4105,457.16696,1198.0,2950.0,365.0505,181.61673,290.0,862.0,353.76163,212.71332,339.0,1052.0,170.59596,169.89116,120.0,740.0,846.0554,295.40762,802.0,1932.0,2414.707,586.0553,2205.0,3948.0,301.274,95.47552,301.0,553.0,193.0505,73.275375,199.0,360.0,1719.358,1362.0807,1323.0,9007.0,2938.202,1400.8373,2831.0,6497.0,1562.904,1320.126,1227.0,7005.0,701.75757,410.02603,685.0,2530.0
189.0,1504.183,490.2073,426.28516,455.97906,293.0,3960.0,667.54877,337.58392,612.5,1704.0,1517.6782,454.79132,1504.5,2620.0,862.1829,316.66464,822.0,2177.0,252.2901,219.0776,205.5,1135.0,279.65854,193.92714,240.0,693.0,1998.0862,731.1051,1823.5,4205.0,946.4756,351.93082,921.0,1771.0,239.89207,74.25235,236.0,452.0,272.12195,107.71953,263.5,493.0,1136.1149,632.5476,1110.0,3120.0,1832.9147,1471.7646,1311.0,6611.0,290.77524,199.05956,264.0,991.0,1383.0731,1366.0184,1089.5,6157.0
190.0,1546.7181,1068.091,204.42148,65.90952,195.5,570.0,694.2545,918.92737,348.0,4372.0,1304.822,232.79524,1289.0,2073.0,995.3909,477.40524,1065.0,2001.0,192.27834,110.27871,192.0,566.0,247.8,176.10403,233.5,761.0,1427.1133,204.32503,1390.0,2664.0,1895.1545,701.2963,1678.5,3939.0,261.99503,76.53709,268.0,475.0,195.8091,55.206635,195.0,385.0,866.3151,618.46216,695.5,4164.0,1047.6818,530.746,969.0,2794.0,702.4274,468.55472,547.0,3080.0,266.37274,176.32907,268.0,716.0
191.0,673.0102,1795.4592,389.0169,135.13414,360.5,950.0,241.06122,63.55037,234.5,427.0,2036.9602,406.31326,2063.0,2976.0,1042.8368,164.31302,1037.5,1382.0,255.834,115.82282,257.0,768.0,268.39795,127.78264,260.5,580.0,1223.178,415.7999,1166.0,2551.0,1651.1632,278.78207,1587.0,2607.0,277.01788,50.242252,275.0,436.0,254.46939,67.43768,260.0,411.0,2609.9414,1168.4064,2441.0,6691.0,1235.6938,570.64935,1117.0,3234.0,1685.999,873.1321,1555.5,5674.0,902.17346,342.96356,892.5,1765.0
192.0,1309.2612,450.9189,316.652,245.74857,234.0,1669.0,351.63065,105.58349,332.0,683.0,1096.387,344.22424,1090.0,2020.0,1681.3694,265.9525,1661.0,2348.0,146.189,126.09652,137.0,632.0,251.2973,122.241646,258.0,542.0,963.44,454.278,813.0,3255.0,994.04504,325.86917,901.0,1849.0,163.998,55.60631,163.5,324.0,255.15315,40.468918,255.0,373.0,633.552,468.72812,485.0,3131.0,2121.054,878.46313,2146.0,4333.0,91.239,115.061584,60.0,837.0,1296.7838,697.2154,1132.0,4328.0
193.0,1734.0605,880.0101,201.11034,70.68548,193.0,463.0,278.59595,291.38705,175.0,1848.0,1801.9498,406.0993,1838.0,2837.0,456.64645,215.55324,452.0,1132.0,225.30391,110.56109,214.0,759.0,111.77778,120.08318,80.0,438.0,1818.7402,342.2075,1727.0,3420.0,862.3131,517.72034,653.0,3470.0,308.5587,67.24546,308.0,537.0,130.08081,63.789692,134.0,299.0,1933.8204,1234.3093,1854.0,6642.0,749.3131,814.47156,435.0,3745.0,1136.8696,947.1627,878.0,5598.0,93.80808,153.13622,54.0,975.0
194.0,1231.4108,1054.6072,208.62462,68.33662,199.0,576.0,242.3125,70.54267,240.5,434.0,1170.4733,234.06633,1189.0,1826.0,1035.0447,337.27362,1003.0,1944.0,234.46822,154.32913,215.0,799.0,220.07143,116.305916,208.0,558.0,1477.1675,189.1739,1444.0,2614.0,2122.509,381.00677,2206.0,2768.0,228.51161,108.539314,194.0,628.0,340.83035,59.127872,337.0,492.0,1194.9496,650.09485,986.0,4196.0,2596.9731,1504.735,2069.0,6727.0,759.00806,339.6641,675.0,2805.0,1239.7411,831.9844,1063.0,5168.0
195.0,767.07526,1818.0107,294.63635,136.59012,266.5,953.0,317.17206,116.62297,281.0,616.0,1204.6909,238.96078,1201.0,1918.0,973.25806,227.26228,965.0,1401.0,207.60202,141.39247,194.5,676.0,361.4731,223.14726,379.0,821.0,1653.1919,297.0612,1651.0,2505.0,1787.0,266.92603,1743.0,2672.0,260.76566,109.13722,239.0,1204.0,274.62366,150.77812,208.0,658.0,1686.0212,818.63605,1550.5,4100.0,1712.5376,729.1286,1532.0,3879.0,1340.9899,700.7024,1185.0,3768.0,1219.7527,554.5786,1117.0,3069.0
196.0,1632.3158,1936.6184,368.20828,152.12225,360.0,955.0,288.23685,121.13573,260.0,709.0,1145.3024,346.6377,1152.0,2123.0,798.5789,179.66843,819.5,1246.0,297.92517,217.15453,281.0,1297.0,277.30264,175.61472,242.0,764.0,700.9636,114.07122,695.0,1018.0,1741.5,254.22066,1678.5,2370.0,198.35895,42.45223,198.0,321.0,239.25,102.47055,221.5,940.0,555.90393,298.80276,482.0,1891.0,1736.1578,612.3789,1707.0,3616.0,3.1698685,17.913042,1.0,247.0,1461.3158,673.22864,1126.5,3428.0
197.0,1760.15,781.59,229.93515,78.24568,219.0,495.0,422.31,191.01768,399.0,962.0,911.8632,202.21547,919.0,1416.0,662.92,267.78915,582.0,1533.0,193.13069,140.05576,189.0,705.0,255.73,222.68323,226.5,1060.0,1546.3718,256.77505,1514.0,2408.0,722.92,135.91966,729.5,1044.0,273.21478,71.394424,278.0,490.0,181.51,44.631042,186.0,299.0,1514.5897,946.7024,1408.0,4495.0,620.22,414.0,486.0,1980.0,1148.1793,766.9781,1001.0,3818.0,12.24,52.157093,1.0,391.0
198.0,1632.6052,1976.8948,179.23679,97.034935,166.0,817.0,212.11842,70.60155,208.5,346.0,216.54979,113.53913,183.0,885.0,643.7368,164.99771,619.5,992.0,264.43192,265.5205,207.5,1558.0,88.26316,108.138725,52.0,460.0,1606.5345,335.34088,1498.5,2726.0,1570.0264,278.15942,1573.0,2099.0,183.25102,68.49723,174.0,496.0,231.0658,70.148964,235.5,384.0,935.38007,670.3469,725.0,4796.0,1473.5922,997.9712,1399.5,3902.0,163.40244,326.39194,50.0,2557.0,1044.4736,734.47363,800.5,3347.0
199.0,1417.944,1168.232,252.92566,89.13515,233.0,607.0,161.184,64.89504,157.0,379.0,2265.4297,545.343,2249.0,3642.0,139.8,23.961636,140.0,224.0,187.777,121.23841,184.0,619.0,171.704,197.35434,140.0,891.0,1640.7383,355.44907,1513.0,2931.0,1515.04,330.3982,1347.0,2710.0,329.69247,77.30546,331.0,556.0,148.6,45.05783,152.0,274.0,1872.9634,1292.3921,1492.5,6637.0,802.576,532.8882,636.0,4237.0,1177.8452,760.05554,974.0,4365.0,203.952,188.9459,166.0,1066.0
200.0,852.6055,918.9358,187.5438,49.43431,182.0,417.0,340.3578,114.50536,326.0,612.0,2105.669,401.32794,2098.5,3511.0,1381.9908,407.89587,1310.0,2369.0,196.69858,102.29574,190.0,578.0,222.77065,118.62033,228.0,495.0,1607.0347,273.00082,1546.0,3280.0,2135.4036,356.4161,2228.0,2950.0,307.6772,76.763054,303.0,582.0,349.6789,109.956696,344.0,629.0,1651.556,1173.7823,1352.5,7198.0,3205.3486,1435.7604,3191.0,6045.0,899.4328,604.4753,738.0,4144.0,2189.211,1201.7499,1911.0,6062.0
